,id,date_created,no_of_likes,no_of_reply,source,tweets,url,username,location
0,1561737743931146240,2022-08-22 15:31:08+00:00,2,0,Twitter for iPhone,"Credit: Instagram| funkejenifaakindele

--
Follow us for more breaking news and videos

#funkeakindele #pdp #birthday #punchnewspapers",https://twitter.com/MobilePunch/status/1561737743931146240,MobilePunch,"Lagos, Nigeria"
1,1561737740395454465,2022-08-22 15:31:07+00:00,6,1,Twitter for iPhone,"In a TikTok video that she posted on her Instagram page on Monday, the Peoples Democratic Party deputy governorship candidate in Lagos was seen dancing to a praise song.
 
‘’I will be 45 years old in few days,"" she captioned the video.",https://twitter.com/MobilePunch/status/1561737740395454465,MobilePunch,"Lagos, Nigeria"
2,1561737735412621313,2022-08-22 15:31:06+00:00,24,1,Twitter for iPhone,"Funke Akindele Excited About 45th Birthday
 
Nollywood actress, Finke Akindele, on Monday, revealed her excitement at the fact that she will be turning 45 years old in a few days. https://t.co/2EKlST8dix",https://twitter.com/MobilePunch/status/1561737735412621313,MobilePunch,"Lagos, Nigeria"
3,1561736129560428545,2022-08-22 15:24:43+00:00,15,1,Echobox,APC chieftain seeks appointment of more judges - Punch Newspapers https://t.co/iRItEn28bV,https://twitter.com/MobilePunch/status/1561736129560428545,MobilePunch,"Lagos, Nigeria"
4,1561734896120463366,2022-08-22 15:19:49+00:00,84,1,Echobox,"Vote out bad leaders, LP chieftain urges youths https://t.co/YFMRjgf74F",https://twitter.com/MobilePunch/status/1561734896120463366,MobilePunch,"Lagos, Nigeria"
5,1561733815436984328,2022-08-22 15:15:31+00:00,13,0,Echobox,"We dread contracting monkeypox, others with Lagos hospitals’ neglect of COVID safety measures –Patients https://t.co/Hjjfy8TGCo",https://twitter.com/MobilePunch/status/1561733815436984328,MobilePunch,"Lagos, Nigeria"
6,1561730047521824768,2022-08-22 15:00:33+00:00,8,0,Twitter for iPhone,"An eyewitness said firefighters were on the ground.
 
Credit: Anozie Egole

--
Follow us for more breaking news and videos

#fireaccident #lagosstate #Idumagbo #punchnewspapers",https://twitter.com/MobilePunch/status/1561730047521824768,MobilePunch,"Lagos, Nigeria"
7,1561730042987745280,2022-08-22 15:00:32+00:00,48,11,Twitter for iPhone,"Fire Guts Two-Storey Building In Lagos
 
A two-storey building in the Idumagbo area of Lagos State was  gutted by fire on Monday.
 
The cause of the fire accident is yet to be confirmed as of the time of filing this report. https://t.co/P2kogBNCev",https://twitter.com/MobilePunch/status/1561730042987745280,MobilePunch,"Lagos, Nigeria"
8,1561728736105566208,2022-08-22 14:55:20+00:00,36,1,Echobox,Benue police arrest man for destroying PDP billboards - Punch Newspapers https://t.co/nZ6MdgjQSm,https://twitter.com/MobilePunch/status/1561728736105566208,MobilePunch,"Lagos, Nigeria"
9,1561726628350242816,2022-08-22 14:46:58+00:00,131,5,Echobox,NBA conference: Adiche gathers N3.2m for female footballers https://t.co/R6F4ahKxL2,https://twitter.com/MobilePunch/status/1561726628350242816,MobilePunch,"Lagos, Nigeria"
10,1561725760511086607,2022-08-22 14:43:31+00:00,19,1,Twitter Web App,"on Monday attended the Nigerian Bar Association conference holding in Lagos.

Shettima is representing his principal, Bola Tinubu, at the event.

Credit: Twitter | atiku, GistReel, novieverest
--
Follow us for more breaking news and videos",https://twitter.com/MobilePunch/status/1561725760511086607,MobilePunch,"Lagos, Nigeria"
11,1561725755003994112,2022-08-22 14:43:30+00:00,134,16,Twitter Web App,"PHOTOS: Peter Obi, Atiku, Shettima, Attend NBA Conference

The presidential candidate of the Labour Party, Peter Obi, that of Peoples Democratic  Party, Atiku Abubakar and the Vice presidential candidate of the All Progressives Congress, Kashim Shettima, https://t.co/kccuzSW84g",https://twitter.com/MobilePunch/status/1561725755003994112,MobilePunch,"Lagos, Nigeria"
12,1561725432566882305,2022-08-22 14:42:13+00:00,3,2,Twitter for iPhone,"Credit: Instagram | portablebaeby._

--
Follow us for more breaking news and videos

#portable #Ogunstate #Chieftaincy #punchnewspapers",https://twitter.com/MobilePunch/status/1561725432566882305,MobilePunch,"Lagos, Nigeria"
13,1561725428188041221,2022-08-22 14:42:12+00:00,60,42,Twitter for iPhone,"Singer Portable Honoured With Chieftaincy Title

Singer, Portable, has been honoured with a chieftaincy title in Awori Tigbo land in Ogun State.

He shared a video from the ceremony on his Instagram page on Monday with the caption, “Chief Amuludun1” https://t.co/vwe92kOtpk",https://twitter.com/MobilePunch/status/1561725428188041221,MobilePunch,"Lagos, Nigeria"
14,1561724764024193025,2022-08-22 14:39:33+00:00,35,0,Echobox,"Vaginal infections, miscarriages after first birth can cause infertility – Gynaecologists https://t.co/MybceFf8yE",https://twitter.com/MobilePunch/status/1561724764024193025,MobilePunch,"Lagos, Nigeria"
15,1561723704819736578,2022-08-22 14:35:21+00:00,48,4,Echobox,"Men repeating boxers without washing risk infection, body odour –Dermatologist https://t.co/3RMLfzgy4k",https://twitter.com/MobilePunch/status/1561723704819736578,MobilePunch,"Lagos, Nigeria"
16,1561721850136338432,2022-08-22 14:27:59+00:00,52,2,Echobox,Fire engulfs two-storey building in Lagos - Punch Newspapers https://t.co/QTUPmiPYIt,https://twitter.com/MobilePunch/status/1561721850136338432,MobilePunch,"Lagos, Nigeria"
17,1561721044100157444,2022-08-22 14:24:46+00:00,38,1,Twitter for iPhone,"The duo shared a hug to the excitement of the audience.
—
Follow us for more breaking news and videos",https://twitter.com/MobilePunch/status/1561721044100157444,MobilePunch,"Lagos, Nigeria"
18,1561721037791838209,2022-08-22 14:24:45+00:00,265,57,Twitter for iPhone,"Moment Peter Obi, Atiku Met At NBA Conference

The presidential candidates of Labour Party, Peter Obi and the Peoples Democratic Party, Atiku Abubakar, on 
Monday met at the Nigerian Bar Association conference. https://t.co/atGxF6QZJu",https://twitter.com/MobilePunch/status/1561721037791838209,MobilePunch,"Lagos, Nigeria"
19,1561718834104569858,2022-08-22 14:16:00+00:00,35,2,Echobox,Kenya's Odinga challenges presidential poll result in court https://t.co/cRH38RaB7R,https://twitter.com/MobilePunch/status/1561718834104569858,MobilePunch,"Lagos, Nigeria"
20,1561710540686254085,2022-08-22 13:43:02+00:00,53,9,Echobox,Kogi APC solidly behind Tinubu - Minister - Punch Newspapers https://t.co/qhzh2pHPvn,https://twitter.com/MobilePunch/status/1561710540686254085,MobilePunch,"Lagos, Nigeria"
21,1561707251991302144,2022-08-22 13:29:58+00:00,53,0,Echobox,PDP now minority in Rivers – ADP gov candidate https://t.co/OMhsmw0qVJ,https://twitter.com/MobilePunch/status/1561707251991302144,MobilePunch,"Lagos, Nigeria"
22,1561705262796480514,2022-08-22 13:22:04+00:00,24,2,Twitter for iPhone,"The 2022 NBA AGM is themed ""Bold Transitions"" and its General Conference is expected to hold between August 19 to 26, with the opening ceremony happening Monday.
 
Credit: Twitter | NickIyke

--
Follow us for more breaking news and videos",https://twitter.com/MobilePunch/status/1561705262796480514,MobilePunch,"Lagos, Nigeria"
23,1561705257897541632,2022-08-22 13:22:03+00:00,645,42,Twitter for iPhone,"Moment Peter Obi Arrived NBA Conference
 
Labour Party presidential candidate, Peter Obi on Monday, arrived at the Nigerian Bar Association Annual General Conference's opening ceremony at Eko Hotel and Suites, Lagos. https://t.co/f1RxSwcdGK",https://twitter.com/MobilePunch/status/1561705257897541632,MobilePunch,"Lagos, Nigeria"
24,1561705036564029440,2022-08-22 13:21:10+00:00,209,14,Echobox,"Eedris Abdulkareem kidney transplant successful, says management https://t.co/B6CfiM6cc4",https://twitter.com/MobilePunch/status/1561705036564029440,MobilePunch,"Lagos, Nigeria"
25,1561702710491111426,2022-08-22 13:11:55+00:00,215,4,Echobox,"NBA Conference: Nigerians lack heroes, says Chimamanda Adichie https://t.co/rG6iuqKPPZ",https://twitter.com/MobilePunch/status/1561702710491111426,MobilePunch,"Lagos, Nigeria"
26,1561698432124944385,2022-08-22 12:54:55+00:00,93,4,Echobox,"Actor Nosa Rex, wife mark seventh wedding anniversary - Punch Newspapers https://t.co/UB9OfBYHPA",https://twitter.com/MobilePunch/status/1561698432124944385,MobilePunch,"Lagos, Nigeria"
27,1561695874409021442,2022-08-22 12:44:46+00:00,46,2,Echobox,Tribunal grants Oyetola's substituted service application on Adeleke https://t.co/HV4VZL2QgK,https://twitter.com/MobilePunch/status/1561695874409021442,MobilePunch,"Lagos, Nigeria"
28,1561694260692492288,2022-08-22 12:38:21+00:00,5,1,Twitter Web App,"his lovingly dedicated wife YT, some hours ago.""

The rapper announced that he suffered kidney failure and would be undergoing a transplant in July

Credit: Facebook | Myke Pam
--
Follow us for more breaking news and videos",https://twitter.com/MobilePunch/status/1561694260692492288,MobilePunch,"Lagos, Nigeria"
29,1561694256737271810,2022-08-22 12:38:20+00:00,13,2,Twitter Web App,“It is with unspeakable joy and undiluted thanksgiving that the management of Lakreem Entertainment officially release the news of the successful kidney transplant surgery on Nigerian hiphop czar and activist Eedris Abulkareem and his most gracious donor -,https://twitter.com/MobilePunch/status/1561694256737271810,MobilePunch,"Lagos, Nigeria"
30,1561694253704790022,2022-08-22 12:38:19+00:00,9,2,Twitter Web App,"The statement titled “Latest update on Eedris Abdulkareem health challenge’ was shared on  Facebook by Myke Pam.

The statement read in part,",https://twitter.com/MobilePunch/status/1561694253704790022,MobilePunch,"Lagos, Nigeria"
31,1561694247333646339,2022-08-22 12:38:18+00:00,439,21,Twitter Web App,"Eedris Abdulkareem Kidney Transplant Successful - Management

The management of singer, Eedris Abdulkareem, has announced the successful kidney transplant of the artiste on Monday. https://t.co/GBoJGflylp",https://twitter.com/MobilePunch/status/1561694247333646339,MobilePunch,"Lagos, Nigeria"
32,1561692798436491266,2022-08-22 12:32:32+00:00,157,24,Echobox,"Tinubu absent, Atiku, Obi, Shettima attend NBA conference https://t.co/uqQCMRNpEQ",https://twitter.com/MobilePunch/status/1561692798436491266,MobilePunch,"Lagos, Nigeria"
33,1561689152206381057,2022-08-22 12:18:03+00:00,49,4,Echobox,Food prices rose in July 2022 – NBS https://t.co/4ub5aK0xIq,https://twitter.com/MobilePunch/status/1561689152206381057,MobilePunch,"Lagos, Nigeria"
34,1561686671598534658,2022-08-22 12:08:11+00:00,36,0,Echobox,Lagos advances Nigeria's legal profession - Attorney General https://t.co/KXAEt2pm2S,https://twitter.com/MobilePunch/status/1561686671598534658,MobilePunch,"Lagos, Nigeria"
35,1561684653840424962,2022-08-22 12:00:10+00:00,36,2,Echobox,Zamfara police rescue two kidnapped children - Punch Newspapers https://t.co/1cw8STyU0B,https://twitter.com/MobilePunch/status/1561684653840424962,MobilePunch,"Lagos, Nigeria"
36,1561682392192106496,2022-08-22 11:51:11+00:00,99,16,Echobox,Oluwo spotted clearing bushes with community members - Punch Newspapers https://t.co/LkoJOkLWdn,https://twitter.com/MobilePunch/status/1561682392192106496,MobilePunch,"Lagos, Nigeria"
37,1561678923766931456,2022-08-22 11:37:24+00:00,14,2,Twitter Web App,"Credit: Segun Odunayo

--
Follow us for more breaking news and videos
--
#buildingcollapse #lagosstate #bariga #punchnewspapers",https://twitter.com/MobilePunch/status/1561678923766931456,MobilePunch,"Lagos, Nigeria"
38,1561678920872861696,2022-08-22 11:37:23+00:00,105,14,Twitter Web App,"PHOTOS: Building Collapses In Bariga, Lagos 
 
A building collapsed on Sunday night on Adeleye Street, Lady Lak, Bariga area of Lagos State.
 
Two children died while three adults sustained injuries in the incident. https://t.co/Cm8X0MgSJD",https://twitter.com/MobilePunch/status/1561678920872861696,MobilePunch,"Lagos, Nigeria"
39,1561677798359662593,2022-08-22 11:32:56+00:00,53,0,Echobox,Ogun NNPP gov candidate promises better governance https://t.co/mqx1r9gSVi,https://twitter.com/MobilePunch/status/1561677798359662593,MobilePunch,"Lagos, Nigeria"
40,1561675129272369158,2022-08-22 11:22:19+00:00,35,0,Echobox,Actis concludes W'Africa-focused real estate fund at $45m https://t.co/osdukyK286,https://twitter.com/MobilePunch/status/1561675129272369158,MobilePunch,"Lagos, Nigeria"
41,1561672206941298691,2022-08-22 11:10:43+00:00,37,2,Echobox,Stock investors lose N158bn in one week https://t.co/Jj5TKMHR9s,https://twitter.com/MobilePunch/status/1561672206941298691,MobilePunch,"Lagos, Nigeria"
42,1561670426862002176,2022-08-22 11:03:38+00:00,33,0,Echobox,LandWey reviews delivery timelines for Lagos estate project https://t.co/dPSvDMH8wi,https://twitter.com/MobilePunch/status/1561670426862002176,MobilePunch,"Lagos, Nigeria"
43,1561670126436507651,2022-08-22 11:02:27+00:00,33,0,Echobox,"Shun corruption, group urges Nigerians - Punch Newspapers https://t.co/2GlfgkjgUw",https://twitter.com/MobilePunch/status/1561670126436507651,MobilePunch,"Lagos, Nigeria"
44,1561667856860954625,2022-08-22 10:53:26+00:00,10,0,Twitter for iPhone,"loggerheads since the former lost the party's presidential ticket in May.
 
Credit: Twitter| SamuelOmogor

--
Follow us for more breaking news and videos

#pdp #Aminutambuwal #Obaigbena #punchnewspapers",https://twitter.com/MobilePunch/status/1561667856860954625,MobilePunch,"Lagos, Nigeria"
45,1561667852570173440,2022-08-22 10:53:25+00:00,12,1,Twitter for iPhone,"Tambuwal Wike ‘lule’, Tambuwal Wike ‘lule’, Tambuwal! Wike ‘lule’, Tambuwal Future president, Tambuwal."" 
 
‘’Lule’’ is a yoruba word meaning fallen flat or failing.
 
Wike and the camp of the presidential candidate of the People Democratic Party, Atiku Abubakar, have been at",https://twitter.com/MobilePunch/status/1561667852570173440,MobilePunch,"Lagos, Nigeria"
46,1561667847990005762,2022-08-22 10:53:24+00:00,14,3,Twitter for iPhone,"The gathering included the Sokoto State governor, Aminu Tambuwal and other dignitaries.
 
When he was given a microphone, he joked while hailing Tambuwal saying, “Governor of Sokoto, Tambuwal, Chairman of Peoples Democratic Party governors forum, Tambuwal Presidential candidate,",https://twitter.com/MobilePunch/status/1561667847990005762,MobilePunch,"Lagos, Nigeria"
47,1561667840469524480,2022-08-22 10:53:22+00:00,229,59,Twitter for iPhone,"Wike ‘Lule’: Obaigbena, Tambuwal, Mock Rivers Gov
 
Publisher Nduka Obaigbena, has been caught on  tape making jest of the Rivers State governor, Wike Nyesom, at his mother's burial over the weekend. https://t.co/I5FSadxfqk",https://twitter.com/MobilePunch/status/1561667840469524480,MobilePunch,"Lagos, Nigeria"
48,1561665565856595970,2022-08-22 10:44:19+00:00,28,0,Echobox,"Gunmen killed my father-in-law, kidnapped catholic priests – Lawyer https://t.co/7iuP97S4Vh",https://twitter.com/MobilePunch/status/1561665565856595970,MobilePunch,"Lagos, Nigeria"
49,1561663246809063426,2022-08-22 10:35:06+00:00,39,2,Echobox,"Businessman accuses Umahi of threats, petitions IGP - Punch Newspapers https://t.co/EWvpjstrQt",https://twitter.com/MobilePunch/status/1561663246809063426,MobilePunch,"Lagos, Nigeria"
50,1561661032027889670,2022-08-22 10:26:18+00:00,44,0,Echobox,"Ex-minister’s foundation gets tax deductible certificate, raises N200m https://t.co/w87SIchiEP",https://twitter.com/MobilePunch/status/1561661032027889670,MobilePunch,"Lagos, Nigeria"
51,1561658476371345408,2022-08-22 10:16:09+00:00,93,8,Echobox,"'Lekki Deep Sea Port will create 112,000 jobs' - Punch Newspapers https://t.co/ewAJUdyRQP",https://twitter.com/MobilePunch/status/1561658476371345408,MobilePunch,"Lagos, Nigeria"
52,1561655568623861760,2022-08-22 10:04:36+00:00,32,0,Echobox,"NiMet predicts Monday to Wednesday weather, alerts airlines https://t.co/mRcQodBly8",https://twitter.com/MobilePunch/status/1561655568623861760,MobilePunch,"Lagos, Nigeria"
53,1561653962595508224,2022-08-22 09:58:13+00:00,39,4,Echobox,Poor documentation: N93bn pensions unpaid into workers’ accounts https://t.co/gA365VcsjO,https://twitter.com/MobilePunch/status/1561653962595508224,MobilePunch,"Lagos, Nigeria"
54,1561651931600359425,2022-08-22 09:50:09+00:00,75,4,Echobox,Vandal caught with 12 solar batteries in Lagos https://t.co/Dnfcd3BN74,https://twitter.com/MobilePunch/status/1561651931600359425,MobilePunch,"Lagos, Nigeria"
55,1561649622334029825,2022-08-22 09:40:58+00:00,34,4,Echobox,"Oyebanji will ensure continuity, says Fayemi https://t.co/FR76OHpSKJ",https://twitter.com/MobilePunch/status/1561649622334029825,MobilePunch,"Lagos, Nigeria"
56,1561647605276463111,2022-08-22 09:32:57+00:00,38,4,Echobox,"N1tn spent on steel imports, Ajaokuta takes N21bn https://t.co/7MSAoSg1zh",https://twitter.com/MobilePunch/status/1561647605276463111,MobilePunch,"Lagos, Nigeria"
57,1561645601971994626,2022-08-22 09:25:00+00:00,33,3,Echobox,"Black marketer’s wife, children die in Lagos explosion https://t.co/OAxRd2Yk8c",https://twitter.com/MobilePunch/status/1561645601971994626,MobilePunch,"Lagos, Nigeria"
58,1561643640598011905,2022-08-22 09:17:12+00:00,53,2,Echobox,Lagos govt warns developers against child labour https://t.co/GIDTJSr1Q3,https://twitter.com/MobilePunch/status/1561643640598011905,MobilePunch,"Lagos, Nigeria"
59,1561641801253097473,2022-08-22 09:09:53+00:00,34,7,Echobox,"Five men defile Ogun minor, father receives payment https://t.co/rpasfPhIlP",https://twitter.com/MobilePunch/status/1561641801253097473,MobilePunch,"Lagos, Nigeria"
60,1561639756978692096,2022-08-22 09:01:46+00:00,39,4,Echobox,Lagos trains 200 youths in creative skills https://t.co/LAdMQjEGc4,https://twitter.com/MobilePunch/status/1561639756978692096,MobilePunch,"Lagos, Nigeria"
61,1561636807472812032,2022-08-22 08:50:03+00:00,76,3,Echobox,Zambia seeks Dangote’s assistance to develop fertiliser industry https://t.co/vBCwrx6XBE,https://twitter.com/MobilePunch/status/1561636807472812032,MobilePunch,"Lagos, Nigeria"
62,1561634040087732226,2022-08-22 08:39:03+00:00,30,0,Echobox,Reckitt Renews ‘Clean Naija Initative’ MoU with Ministry of Water Resources to Promote Hygiene in Nigeria https://t.co/wpW9jiuoMi,https://twitter.com/MobilePunch/status/1561634040087732226,MobilePunch,"Lagos, Nigeria"
63,1561632183290298369,2022-08-22 08:31:40+00:00,30,1,Echobox,Oritsejafor asks politicians to tackle unemployment https://t.co/Qro35PYQ32,https://twitter.com/MobilePunch/status/1561632183290298369,MobilePunch,"Lagos, Nigeria"
64,1561629715135447040,2022-08-22 08:21:52+00:00,71,4,Echobox,Falconets exit Women’s W'Cup after loss to Netherlands https://t.co/jYvZaP7QKC,https://twitter.com/MobilePunch/status/1561629715135447040,MobilePunch,"Lagos, Nigeria"
65,1561627710274899968,2022-08-22 08:13:54+00:00,59,0,Echobox,"Spalletti relishes Osimhen, Simeone partnership https://t.co/ZekKl161SL",https://twitter.com/MobilePunch/status/1561627710274899968,MobilePunch,"Lagos, Nigeria"
66,1561625997446889475,2022-08-22 08:07:06+00:00,32,2,Echobox,"JOHESU, AHPA hail FG over withheld salary payment https://t.co/rwYuxsNaz4",https://twitter.com/MobilePunch/status/1561625997446889475,MobilePunch,"Lagos, Nigeria"
67,1561624524411604992,2022-08-22 08:01:14+00:00,184,6,Echobox,Cartoon Flakes https://t.co/jYJLVvN61o,https://twitter.com/MobilePunch/status/1561624524411604992,MobilePunch,"Lagos, Nigeria"
68,1561623554147454976,2022-08-22 07:57:23+00:00,33,2,Echobox,Insecurity: Ebira communities ban festivals in Ondo https://t.co/T2YVBcUsWR,https://twitter.com/MobilePunch/status/1561623554147454976,MobilePunch,"Lagos, Nigeria"
69,1561621692102893569,2022-08-22 07:49:59+00:00,33,2,Echobox,Edo seeks more support for informal sector https://t.co/P1atlLwRcE,https://twitter.com/MobilePunch/status/1561621692102893569,MobilePunch,"Lagos, Nigeria"
70,1561619003218530304,2022-08-22 07:39:18+00:00,153,0,Echobox,Mendy names Enyeama among Africa’s best goalies https://t.co/Nm4zrJxK7R,https://twitter.com/MobilePunch/status/1561619003218530304,MobilePunch,"Lagos, Nigeria"
71,1561616046582366210,2022-08-22 07:27:33+00:00,44,4,Echobox,353 inmates on death row in Kirikiri – NCoS https://t.co/0qja7jsk4P,https://twitter.com/MobilePunch/status/1561616046582366210,MobilePunch,"Lagos, Nigeria"
72,1561613740767940611,2022-08-22 07:18:23+00:00,35,1,Echobox,Architect seeks legal framework for building code domestication https://t.co/scmT3WPi6E,https://twitter.com/MobilePunch/status/1561613740767940611,MobilePunch,"Lagos, Nigeria"
73,1561610794667737088,2022-08-22 07:06:41+00:00,33,3,Echobox,Old Mutual launches digital platform for insurance brokers https://t.co/bVLusNgobC,https://twitter.com/MobilePunch/status/1561610794667737088,MobilePunch,"Lagos, Nigeria"
74,1561607735799681026,2022-08-22 06:54:32+00:00,91,15,Echobox,FG concludes takeover of four DisCos https://t.co/h6dIV6AokL,https://twitter.com/MobilePunch/status/1561607735799681026,MobilePunch,"Lagos, Nigeria"
75,1561605534456987648,2022-08-22 06:45:47+00:00,37,1,Echobox,"Merits, demerits of real estate investments https://t.co/AWfFSVNuyQ",https://twitter.com/MobilePunch/status/1561605534456987648,MobilePunch,"Lagos, Nigeria"
76,1561603738770472961,2022-08-22 06:38:39+00:00,321,33,Echobox,"578-day strikes: Angry lecturers dumping varsities, ASUU laments https://t.co/f9QjL7pwA8",https://twitter.com/MobilePunch/status/1561603738770472961,MobilePunch,"Lagos, Nigeria"
77,1561603364240216064,2022-08-22 06:37:09+00:00,144,8,Echobox,FG records N643.09bn fiscal deficit in one month https://t.co/pyMlWD6jQ2,https://twitter.com/MobilePunch/status/1561603364240216064,MobilePunch,"Lagos, Nigeria"
78,1561601400815194112,2022-08-22 06:29:21+00:00,43,2,Echobox,Coronation Trustees creates awareness on estate planning https://t.co/1Hvq6wd1uN,https://twitter.com/MobilePunch/status/1561601400815194112,MobilePunch,"Lagos, Nigeria"
79,1561599021130579970,2022-08-22 06:19:54+00:00,79,1,Echobox,Centurion Iwobi revels in Everton milestone https://t.co/TmWe2vFvaz,https://twitter.com/MobilePunch/status/1561599021130579970,MobilePunch,"Lagos, Nigeria"
80,1561597033953337347,2022-08-22 06:12:00+00:00,98,8,Echobox,"How Nigeria can grow foreign reserves, fix economy https://t.co/uMLLYT4Efu",https://twitter.com/MobilePunch/status/1561597033953337347,MobilePunch,"Lagos, Nigeria"
81,1561594574895718401,2022-08-22 06:02:14+00:00,28,1,Echobox,National Health Insurance Authority Act and mandatory health insurance https://t.co/XRnQyYbtd4,https://twitter.com/MobilePunch/status/1561594574895718401,MobilePunch,"Lagos, Nigeria"
82,1561592568617619457,2022-08-22 05:54:16+00:00,32,0,Echobox,5G: New operator to miss August rollout date https://t.co/l5PybBwoZe,https://twitter.com/MobilePunch/status/1561592568617619457,MobilePunch,"Lagos, Nigeria"
83,1561590480269443073,2022-08-22 05:45:58+00:00,27,0,Echobox,Borrowing and subsidy as government addictions? https://t.co/kBuM98vaZl,https://twitter.com/MobilePunch/status/1561590480269443073,MobilePunch,"Lagos, Nigeria"
84,1561588641289457670,2022-08-22 05:38:39+00:00,47,3,Echobox,Undisbursed loans raise Nigeria’s W’Bank debt to $21.15bn https://t.co/aR4XLkezwG,https://twitter.com/MobilePunch/status/1561588641289457670,MobilePunch,"Lagos, Nigeria"
85,1561586571907833856,2022-08-22 05:30:26+00:00,259,6,Echobox,AUGUST 22 - PUNCH Sports Extra Headlines https://t.co/1A7TP6BzBr,https://twitter.com/MobilePunch/status/1561586571907833856,MobilePunch,"Lagos, Nigeria"
86,1561585060255604738,2022-08-22 05:24:25+00:00,38,0,Echobox,"Doctors extend ultimatum, lament closure of Owo FMC https://t.co/Ue4SNXJABS",https://twitter.com/MobilePunch/status/1561585060255604738,MobilePunch,"Lagos, Nigeria"
87,1561584029631119361,2022-08-22 05:20:20+00:00,32,1,Echobox,Lagos constitutes committee on Obalende regeneration https://t.co/wdkclUU8VO,https://twitter.com/MobilePunch/status/1561584029631119361,MobilePunch,"Lagos, Nigeria"
88,1561580771281965056,2022-08-22 05:07:23+00:00,46,20,Echobox,Many CSOs are PDP members in disguise — Keyamo https://t.co/rEcJCzd3uy,https://twitter.com/MobilePunch/status/1561580771281965056,MobilePunch,"Lagos, Nigeria"
89,1561578659554607104,2022-08-22 04:58:59+00:00,43,4,Echobox,"SERAP, RATTAWU fault NBC on broadcast stations’ licences https://t.co/Dp4QsMsSx3",https://twitter.com/MobilePunch/status/1561578659554607104,MobilePunch,"Lagos, Nigeria"
90,1561576374799941634,2022-08-22 04:49:55+00:00,30,2,Echobox,Inibehe Effiong: Who will save the bar? https://t.co/bKdr0unxuz,https://twitter.com/MobilePunch/status/1561576374799941634,MobilePunch,"Lagos, Nigeria"
91,1561574291870728195,2022-08-22 04:41:38+00:00,303,13,Echobox,AUGUST 22 - HEADLINES https://t.co/EonlZHhS7F,https://twitter.com/MobilePunch/status/1561574291870728195,MobilePunch,"Lagos, Nigeria"
92,1561572001969590272,2022-08-22 04:32:32+00:00,17,0,Echobox,Lifeguard Microinsurance eyes one million Nigerians https://t.co/aBxvE0AkHC,https://twitter.com/MobilePunch/status/1561572001969590272,MobilePunch,"Lagos, Nigeria"
93,1561569571252961280,2022-08-22 04:22:53+00:00,40,0,Echobox,Striking workers crashed power generation to 43MW – FG https://t.co/4oY5aaxoIw,https://twitter.com/MobilePunch/status/1561569571252961280,MobilePunch,"Lagos, Nigeria"
94,1561566984214642690,2022-08-22 04:12:36+00:00,28,2,Echobox,"NDLEA arrests grandpa, intercepts 2.3 million drugs shipment https://t.co/qiqOhp8ysM",https://twitter.com/MobilePunch/status/1561566984214642690,MobilePunch,"Lagos, Nigeria"
95,1561564810403319808,2022-08-22 04:03:57+00:00,38,2,Echobox,Mixed fortunes for Eagles stars in Europe https://t.co/HiuquBLuX5,https://twitter.com/MobilePunch/status/1561564810403319808,MobilePunch,"Lagos, Nigeria"
96,1561558992039677952,2022-08-22 03:40:50+00:00,28,1,Echobox,AC Milan dump Onyedika chase https://t.co/vT8pZ8mean,https://twitter.com/MobilePunch/status/1561558992039677952,MobilePunch,"Lagos, Nigeria"
97,1561556082786533378,2022-08-22 03:29:17+00:00,21,1,Echobox,Nigeria killed my brother’s dreams – Slain Oyo hotelier’s sibling https://t.co/YUMX3243ek,https://twitter.com/MobilePunch/status/1561556082786533378,MobilePunch,"Lagos, Nigeria"
98,1561553901391908865,2022-08-22 03:20:37+00:00,77,8,Echobox,"Oshoala, DJ Cuppy, others back Joshua after defeat https://t.co/9ddcbupMtB",https://twitter.com/MobilePunch/status/1561553901391908865,MobilePunch,"Lagos, Nigeria"
99,1561551697050324999,2022-08-22 03:11:51+00:00,18,3,Echobox,"Military ends siege to Somali hotel, 21 dead https://t.co/b2BF3mGAgE",https://twitter.com/MobilePunch/status/1561551697050324999,MobilePunch,"Lagos, Nigeria"
100,1561549525927477249,2022-08-22 03:03:13+00:00,24,3,Echobox,Ortom’s ex-aide faults North-Central youths on Shettima https://t.co/lsxGLcI08e,https://twitter.com/MobilePunch/status/1561549525927477249,MobilePunch,"Lagos, Nigeria"
101,1561547386501070848,2022-08-22 02:54:43+00:00,28,8,Echobox,"$418m: Malami has abandoned AGF role, says NGF https://t.co/drRqOZx9yK",https://twitter.com/MobilePunch/status/1561547386501070848,MobilePunch,"Lagos, Nigeria"
102,1561544495828713472,2022-08-22 02:43:14+00:00,21,3,Echobox,Audit: Reps probe NIPC over N1.19bn unapproved spending https://t.co/RXmycvtPar,https://twitter.com/MobilePunch/status/1561544495828713472,MobilePunch,"Lagos, Nigeria"
103,1561542536950431744,2022-08-22 02:35:27+00:00,40,1,Echobox,"Ikoyi building: Subscribers sue Lagos, seek compensation https://t.co/dEiXXSquaq",https://twitter.com/MobilePunch/status/1561542536950431744,MobilePunch,"Lagos, Nigeria"
104,1561540855978246145,2022-08-22 02:28:46+00:00,29,9,Echobox,"Oyetola confident of victory, says aide https://t.co/NSqBiyAkts",https://twitter.com/MobilePunch/status/1561540855978246145,MobilePunch,"Lagos, Nigeria"
