,id,date_created,no_of_likes,no_of_reply,source,tweets,url,username,location
0,1561371318158852098,2022-08-21 15:15:05+00:00,24656,871,Twitter for Android,"Congratulations to @Chigozielalex and spouse for the new addition to their family. May she ""AdaOBI"" be a bundle of joy and blessing to you and to humanity. Thank you immensely for rallying OBIdients to the huge
#Imo1millionManMarch. Awesome indeed! God bless. -PO",https://twitter.com/PeterObi/status/1561371318158852098,PeterObi,Nigeria
1,1561277831375687681,2022-08-21 09:03:36+00:00,5026,67,Twitter for Android,"May God grant her eternal peace, and also grant her family the fortitude to bear this loss. - PO",https://twitter.com/PeterObi/status/1561277831375687681,PeterObi,Nigeria
2,1561277828481667072,2022-08-21 09:03:36+00:00,17881,591,Twitter for Android,"I joined my dear friend and brother, Chief Nduka Obaiegbena and his family as they laid their mother, Princess Magaret O. Obaiegbena to rest. May her life of love, kindness and service remain cherished memories for her family. https://t.co/Hf5fUEoHaq",https://twitter.com/PeterObi/status/1561277828481667072,PeterObi,Nigeria
3,1561097016515694595,2022-08-20 21:05:07+00:00,11369,293,Twitter for Android,"Our prayer is that Nigeria’s coming election will usher in a new Nigeria, where productivity will topple consumption in our scale of preference, so that our country will become a better place. -PO",https://twitter.com/PeterObi/status/1561097016515694595,PeterObi,Nigeria
4,1561096992754909184,2022-08-20 21:05:01+00:00,26908,987,Twitter for Android,I join the lovers of democracy worldwide to congratulate Mr. @WilliamsRuto on his emergence as Kenya's President-Elect. It is indeed a victory for democracy and the people of Kenya.,https://twitter.com/PeterObi/status/1561096992754909184,PeterObi,Nigeria
5,1561079698616098817,2022-08-20 19:56:18+00:00,31857,1235,Twitter for Android,"It was a great honour to visit the Palace of the Olu of Warri, where I met with His Imperial Majesty and his Family.  I greatly appreciated and cherished the moments of conviviality and hospitality. -PO https://t.co/4E4N3bcQTK",https://twitter.com/PeterObi/status/1561079698616098817,PeterObi,Nigeria
6,1561042258736156673,2022-08-20 17:27:31+00:00,23364,939,Twitter for Android,"I am grateful for the endorsement by my brother and friend, @ValentineOzigbo. Please join me in welcoming him to the Labour Party and to the #OBIdient Movement Family. Together, we will take back Nigeria. -PO https://t.co/qrXHyu5jZw",https://twitter.com/PeterObi/status/1561042258736156673,PeterObi,Nigeria
7,1561021403310219264,2022-08-20 16:04:39+00:00,24124,1016,Twitter for Android,"While in Awka, I dropped by my old neighbourhood for an impromptu courtesy call on H.E. Gov. @CCSoludo  We discussed matters of mutual and national interest. I was also gratified by the warm reception. - PO https://t.co/biwSZOHxgN",https://twitter.com/PeterObi/status/1561021403310219264,PeterObi,Nigeria
8,1560262181262082050,2022-08-18 13:47:46+00:00,18809,364,Twitter for Android,"We will also rebuff all such ploys of deceit and calumny meant to create disaffection among Nigeria's voting population, who desire credible leadership change. - PO",https://twitter.com/PeterObi/status/1560262181262082050,PeterObi,Nigeria
9,1560262178560954369,2022-08-18 13:47:46+00:00,16965,151,Twitter for Android,its presidential candidate and their supporters of same. We remain resolute in our commitment to an issue-based and clean campaign.,https://twitter.com/PeterObi/status/1560262178560954369,PeterObi,Nigeria
10,1560262176194961408,2022-08-18 13:47:45+00:00,49010,3649,Twitter for Android,"As we approach the official kick off of the 2023 election campaign, it has become evident that the opposition have adopted a negative strategy of trolling and insinuating fake news and misinformation in the social media space and blaming the Labour Party,",https://twitter.com/PeterObi/status/1560262176194961408,PeterObi,Nigeria
11,1559914724850114562,2022-08-17 14:47:06+00:00,6918,115,Twitter for Android,"May the almighty and merciful God grant you more healthy, fruitful, and happy years; and continue to bless and protect you and your family always. - PO",https://twitter.com/PeterObi/status/1559914724850114562,PeterObi,Nigeria
12,1559914722069282816,2022-08-17 14:47:06+00:00,27644,951,Twitter for Android,"On behalf of my family and me, I wish to most sincerely congratulate our revered leader, Your Excellency, General Ibrahim Babangida, on the occasion of your 81st birthday today. Your contributions to opening up Nigeria's economy remain immeasurable. https://t.co/sPShLUdT53",https://twitter.com/PeterObi/status/1559914722069282816,PeterObi,Nigeria
13,1559867829515698177,2022-08-17 11:40:46+00:00,37402,1447,Twitter for Android,"This week, INEC commenced the display of Voters Register for claims and objections. This is time for newly  registered Nigerians whose names were omitted or whose data were wrongly captured to go and verify. The process will last for one week. -PO",https://twitter.com/PeterObi/status/1559867829515698177,PeterObi,Nigeria
14,1558843941084188674,2022-08-14 15:52:12+00:00,13357,282,Twitter for Android,"United together, we will take back our country from bad governance, and institute true and diligent leadership and sustainable development. It is our journey, and we will never labour in vain. Nigeria's Democracy must survive.  -PO",https://twitter.com/PeterObi/status/1558843941084188674,PeterObi,Nigeria
15,1558843938584281088,2022-08-14 15:52:11+00:00,13758,178,Twitter for Android,"To our OBIdient Family in Calabar, Cross River State; your show of love and solidarity to the movement yesterday have added so much courage and greater zeal to our common mission.",https://twitter.com/PeterObi/status/1558843938584281088,PeterObi,Nigeria
16,1558843935547695106,2022-08-14 15:52:10+00:00,57560,2573,Twitter for Android,"To the millions of young people in our country who have continued to advance the cause of our OBIdient Movement, I say Thank you. https://t.co/TVHPn70ewV",https://twitter.com/PeterObi/status/1558843935547695106,PeterObi,Nigeria
17,1558775941937102848,2022-08-14 11:21:59+00:00,9011,137,Twitter for Android,We must then unite as one and rally behind capable leaders with verifiable track records of success for the sake of our collective interest. - PO,https://twitter.com/PeterObi/status/1558775941937102848,PeterObi,Nigeria
18,1558775939944914944,2022-08-14 11:21:59+00:00,9218,118,Twitter for Android,"The high cost of living, high level of insecurity and every other challenge is affecting all Nigerians equally, irrespective of tribe and religion.",https://twitter.com/PeterObi/status/1558775939944914944,PeterObi,Nigeria
19,1558775937747111936,2022-08-14 11:21:58+00:00,6902,104,Twitter for Android,"In the coming elections therefore, we refuse to be divided along ethnic and religious lines. Hunger and suffering know no tribe. Christians do not buy food anywhere cheaper than Muslims.",https://twitter.com/PeterObi/status/1558775937747111936,PeterObi,Nigeria
20,1558775935767351296,2022-08-14 11:21:58+00:00,4735,53,Twitter for Android,"It is, however unfortunate that such treasure is left unexplored, while the country totally depend on oil revenue. A visionary leadership in the country would invest in agriculture and put the rich, vast lands of the North to good use.",https://twitter.com/PeterObi/status/1558775935767351296,PeterObi,Nigeria
21,1558775925147328512,2022-08-14 11:21:55+00:00,4839,44,Twitter for Android,"This is borne out of the fact that Nigeria suffers from lack of true, visionary and sacrificial leadership. I reiterated my stand that the vast landmass in the North remains one of the best assets of our nation.",https://twitter.com/PeterObi/status/1558775925147328512,PeterObi,Nigeria
22,1558775922668486656,2022-08-14 11:21:55+00:00,31530,1274,Twitter for Android,"I shared my ideas with the youths yesterday at Jamie Pajoel International Leadership Conference in Owerri, I stated that ""drivers without license will no longer drive this vehicle called Nigeria"". https://t.co/kUnGD5wmhq",https://twitter.com/PeterObi/status/1558775922668486656,PeterObi,Nigeria
23,1558566528177639425,2022-08-13 21:29:51+00:00,17782,448,Twitter for Android,"I am also sincerely grateful for the sacrifices of the OBIdients who willingly commit their resources, time and energy to the Movement. Ours is not a political campaign, it is a movement towards taking back our dear country. Together we will succeed! -PO",https://twitter.com/PeterObi/status/1558566528177639425,PeterObi,Nigeria
24,1558566526290100229,2022-08-13 21:29:51+00:00,11404,98,Twitter for Android,"The building will in many ways, aid in the work and management of Labour Party in the State. May God bless the donor.",https://twitter.com/PeterObi/status/1558566526290100229,PeterObi,Nigeria
25,1558566524171993095,2022-08-13 21:29:50+00:00,29782,1174,Twitter for Android,"Earlier today, I was in Owerri, Imo State (The Eastern Heartland) for series of events, part of which included the commissioning of the Labour Party's Secretariat in Imo State, donated to the party by Dr. Libo Agwara.",https://twitter.com/PeterObi/status/1558566524171993095,PeterObi,Nigeria
26,1558529743955304449,2022-08-13 19:03:41+00:00,39177,1405,Twitter for Android,"Sharing moments of true worship last night with a great congregation at the RCCG Convention was a special experience of joy, strength and love for me. I was humbled by the warm welcome, but above all, I am grateful for the opportunity to be in the midst of the brethren. -PO https://t.co/HLLOtuD8Ga",https://twitter.com/PeterObi/status/1558529743955304449,PeterObi,Nigeria
27,1558056603068284928,2022-08-12 11:43:36+00:00,9671,156,Twitter for Android,"We have collaborated in the past on issues related to governance, and I look forward to our unfettered collaboration in the weeks and months ahead. -PO",https://twitter.com/PeterObi/status/1558056603068284928,PeterObi,Nigeria
28,1558056599159279616,2022-08-12 11:43:35+00:00,30857,1252,Twitter for Android,"Yesterday, I spent some valuable time with my brother and friend @Moghalukingsley and his lovely family. During my visit to him, we discussed some issues that are germane to national interest and nation building. His views, as always, were lucid, concrete and constructive. https://t.co/QqcDcIrINC",https://twitter.com/PeterObi/status/1558056599159279616,PeterObi,Nigeria
29,1557751477216706560,2022-08-11 15:31:08+00:00,17700,376,Twitter for Android,"Finally, Our structure is everyone seated in this hall today! Yes, we have structure, and we are ready to move mountains to save Nigeria. - PO",https://twitter.com/PeterObi/status/1557751477216706560,PeterObi,Nigeria
30,1557751475241107457,2022-08-11 15:31:07+00:00,12745,115,Twitter for Android,"History must serve as a tool in our decision making. The implosion of Nigeria has long been forecasted. Year 2023 could be a tipping point in the annals of our history. But that must not happen, even as the options before the electorate seem stark.",https://twitter.com/PeterObi/status/1557751475241107457,PeterObi,Nigeria
31,1557751473055883266,2022-08-11 15:31:07+00:00,11637,225,Twitter for Android,"Undoubtedly, the greatest challenge we face beyond bad leadership, is lack of elite consensus. But, let us not forget Dante Alighieri‘s admonition, that “The hottest places in hell are reserved for those who, in times of great moral crisis, maintain their neutrality.”",https://twitter.com/PeterObi/status/1557751473055883266,PeterObi,Nigeria
32,1557751471059488771,2022-08-11 15:31:06+00:00,10809,203,Twitter for Android,"After we win the 2023 elections, we intend to use the instruments of job creation and regenerative investments to drastically reduce the high incidence of insecurity and poverty, while moving the economy from the consumptive to the productive mode.",https://twitter.com/PeterObi/status/1557751471059488771,PeterObi,Nigeria
33,1557751469087924224,2022-08-11 15:31:06+00:00,7727,47,Twitter for Android,"There is a staggering level of corruption. Our universities have remained closed for over five months. While our healthcare system remains comatose, power generation and distribution are also at an all-time low.",https://twitter.com/PeterObi/status/1557751469087924224,PeterObi,Nigeria
34,1557751465648832516,2022-08-11 15:31:05+00:00,9155,129,Twitter for Android,"Going forward, we must look for ways to move Nigeria beyond oil. We must end this criminality called 'oil subsidy'. Nigeria today is vastly polarised and wrecked by divisions that run deep along religious, ethnic and regional lines.",https://twitter.com/PeterObi/status/1557751465648832516,PeterObi,Nigeria
35,1557751462847037441,2022-08-11 15:31:05+00:00,52181,2717,Twitter for Android,"From where I stand, I dare to proclaim that Nigeria’s Democracy Must Survive!
 
The new alliance that we seek is between Nigerian Youths, the Labour Party, which represent Nigerian workers, and Like Minds.  Collectively, it is an alliance of the OBIdients! https://t.co/3AItFfPWuZ",https://twitter.com/PeterObi/status/1557751462847037441,PeterObi,Nigeria
36,1557394482491949056,2022-08-10 15:52:34+00:00,10754,175,Twitter for Android,"Also, it has become imperative to restrict Federal borrowings to the statutory 5% of the previous year's revenue. - PO",https://twitter.com/PeterObi/status/1557394482491949056,PeterObi,Nigeria
37,1557394480558383117,2022-08-10 15:52:33+00:00,10838,142,Twitter for Android,It's ironical that States that received fiscal bailouts did not invest them properly; did not repay the loans and are still borrowing beyond their revenue earnings.,https://twitter.com/PeterObi/status/1557394480558383117,PeterObi,Nigeria
38,1557394478411010048,2022-08-10 15:52:33+00:00,45572,2384,Twitter for Android,"As a matter of urgency, Nigeria must stop borrowing for consumption, but only borrow to invest in regenerative development projects and other productive ventures.",https://twitter.com/PeterObi/status/1557394478411010048,PeterObi,Nigeria
39,1557271148316049410,2022-08-10 07:42:29+00:00,12756,313,Twitter for Android,"I also shared with him my vision of a new, secure and united Nigeria in which governance and development will be driven by production. -PO",https://twitter.com/PeterObi/status/1557271148316049410,PeterObi,Nigeria
40,1557271145665236992,2022-08-10 07:42:28+00:00,38797,1631,Twitter for Android,"It was my pleasure to meet with William B. Stevens, the new Consul-General of the United States in Nigeria. We had constructive discussions and exchanged ideas. https://t.co/fks3owgYLj",https://twitter.com/PeterObi/status/1557271145665236992,PeterObi,Nigeria
41,1557004842807304192,2022-08-09 14:04:16+00:00,5206,69,Twitter for Android,"I celebrate him today as a symbol of hard work and productivity, and as a role model to the youths in Nigeria and beyond. May he experience happiness, peace and good health for the rest of his days. Happy 103rd birthday, Dear Prof Williams Akintola. - PO",https://twitter.com/PeterObi/status/1557004842807304192,PeterObi,Nigeria
42,1557004840584232962,2022-08-09 14:04:16+00:00,4686,29,Twitter for Android,"For many decades, he was a seasoned administrator, successful entrepreneur,  experienced corporate leader and a dedicated public servant whose enormous contributions to the economic development of Nigeria will be celebrated for years to come.",https://twitter.com/PeterObi/status/1557004840584232962,PeterObi,Nigeria
43,1557004838227132416,2022-08-09 14:04:15+00:00,2842,28,Twitter for Android,"Chief Williams touched, transformed and contributed immensely to the growth and development of the accounting and financial services sector in Nigeria and Africa.",https://twitter.com/PeterObi/status/1557004838227132416,PeterObi,Nigeria
44,1557004835983089666,2022-08-09 14:04:15+00:00,35659,1125,Twitter for Android,"I am honoured to join our compatriots as we celebrate a renowned and distinguished Nigerian, Prof. Akintola Williams who marks his 103rd birthday today. https://t.co/jfqwZlAur3",https://twitter.com/PeterObi/status/1557004835983089666,PeterObi,Nigeria
45,1556580695220387841,2022-08-08 09:58:52+00:00,9121,113,Twitter for Android,"You all have written your names in our hearts, and Nigerians appreciate your great efforts. Congratulations to you all. - PO",https://twitter.com/PeterObi/status/1556580695220387841,PeterObi,Nigeria
46,1556580692678541312,2022-08-08 09:58:51+00:00,8841,64,Twitter for Android,"I congratulate most especially, those who through their sacrifices and years of intense practice, brought honour and prestige to our nation by winning different medals - gold, silver and bronze.",https://twitter.com/PeterObi/status/1556580692678541312,PeterObi,Nigeria
47,1556580689839104000,2022-08-08 09:58:50+00:00,27049,903,Twitter for Android,"I salute and celebrate all of our respected country men and women, who represented our dear country in different sporting events at the Commonwealth Games in Birmingham this year.",https://twitter.com/PeterObi/status/1556580689839104000,PeterObi,Nigeria
48,1556539555062358016,2022-08-08 07:15:23+00:00,3531,47,Twitter for Android,* CEO of Montefiore Medical Center.,https://twitter.com/PeterObi/status/1556539555062358016,PeterObi,Nigeria
49,1556357415007883266,2022-08-07 19:11:38+00:00,11864,258,Twitter for Android,"Great, accomplished and successful Nigerians around the globe are anxiously waiting for a transformative leadership to emerge that can leverage on their collective goodwill to develop Nigeria fully. We should not fail them in 2023. -PO",https://twitter.com/PeterObi/status/1556357415007883266,PeterObi,Nigeria
50,1556357412935946242,2022-08-07 19:11:37+00:00,11605,142,Twitter for Android,"He is practicing in the USA (CEO  of Montreal Medicine, New York), and he's from Nteje, Anambra State. He has demonstrated a oneness where location, tribe and religion should not hinder our service to God, country and  humanity.",https://twitter.com/PeterObi/status/1556357412935946242,PeterObi,Nigeria
51,1556357409223970819,2022-08-07 19:11:36+00:00,34541,805,Twitter for Android,"Dr. Philip Ozuah's wonderful and altruistic gesture of donating $1m to the College of Medicine, University of Ibadan (his alma mater) is noble, exemplary and worthy of celebration and emulation. https://t.co/QNc0O5h5HP",https://twitter.com/PeterObi/status/1556357409223970819,PeterObi,Nigeria
52,1556295906223325186,2022-08-07 15:07:13+00:00,21093,559,Twitter for Android,"Just like them, I deeply appreciate every Nigerian who has continued to labour in our country, for the good of the nation. I assure you that our labour will never be in vain. - PO",https://twitter.com/PeterObi/status/1556295906223325186,PeterObi,Nigeria
53,1556295903740395526,2022-08-07 15:07:12+00:00,21161,342,Twitter for Android,"The recent 1 million march, recently embarked on by OBIdients in Nasarawa State is very well appreciated by the OBIdient family. It's a great step towards taking back our country.",https://twitter.com/PeterObi/status/1556295903740395526,PeterObi,Nigeria
54,1556295900535947265,2022-08-07 15:07:11+00:00,62544,3256,Twitter for Android,"I am sincerely encouraged by the unwavering commitment of Nigerian youths to the OBIdient movement, aimed at rescuing the nation from bad governance. https://t.co/J4JSW8ZzwK",https://twitter.com/PeterObi/status/1556295900535947265,PeterObi,Nigeria
55,1555092731340488704,2022-08-04 07:26:14+00:00,23421,1342,Twitter for Android,"Yesterday, with my dear brother and able running mate, Senator Yusuf Datti Baba-Ahmed. We met with the British High Commissioner to Nigeria, 
HE @CatrionaLaing1 and her colleagues. - PO https://t.co/kzfB24oKtF",https://twitter.com/PeterObi/status/1555092731340488704,PeterObi,Nigeria
56,1554881617147138050,2022-08-03 17:27:20+00:00,56534,2459,Twitter for Android,"Congratulations to Mrs Dudu Manuga from Gombe State on her nomination as the National Woman Leader of our great party, Labour Party. -PO https://t.co/knGHk8GjGX",https://twitter.com/PeterObi/status/1554881617147138050,PeterObi,Nigeria
57,1554780452359229442,2022-08-03 10:45:20+00:00,26625,1105,Twitter for Android,"Courtesy call on the High Commissioner of South Africa to Nigeria. His Excellency, Thamsanqa Dennis Mseleku. https://t.co/kgAvzAaZOP",https://twitter.com/PeterObi/status/1554780452359229442,PeterObi,Nigeria
58,1554154188229197828,2022-08-01 17:16:47+00:00,10473,220,Twitter for Android,Our teeming talented youths need a leadership that will make them proud too. -PO,https://twitter.com/PeterObi/status/1554154188229197828,PeterObi,Nigeria
59,1554154158214750210,2022-08-01 17:16:40+00:00,35070,952,Twitter for Android,"My very warm congratulations to Miracle Izuchukwu, 25. She's Nigerian, and the youngest commercial female pilot in the USA. Like her compatriots all over the world, she made her country proud while making history.",https://twitter.com/PeterObi/status/1554154158214750210,PeterObi,Nigeria
60,1554082420869238784,2022-08-01 12:31:37+00:00,8880,145,Twitter for Android,Congratulations to our talented youths who continue to make Nigeria proud. - PO.,https://twitter.com/PeterObi/status/1554082420869238784,PeterObi,Nigeria
61,1554082412069519360,2022-08-01 12:31:35+00:00,18226,469,Twitter for Android,Heartwarming news from the Commonwealth Games. Adijat Adenike Olarinoye's Games-record gold in the 55kg weightlifting and Rafiatu Folashade Lawal's Games-record gold in the 59kg weightlifting event was followed by Edidiong Joseph Umoafia's bronze in the men’s 67kg category.,https://twitter.com/PeterObi/status/1554082412069519360,PeterObi,Nigeria
62,1553994204233220096,2022-08-01 06:41:04+00:00,47472,2187,Twitter for Android,https://t.co/Y6xLQ8wUje,https://twitter.com/PeterObi/status/1553994204233220096,PeterObi,Nigeria
63,1553761122225979393,2022-07-31 15:14:53+00:00,6769,66,Twitter for Android,"Meanwhile,  I join the rest of Africa to celebrate the African woman today and always! - PO.",https://twitter.com/PeterObi/status/1553761122225979393,PeterObi,Nigeria
64,1553761117226340352,2022-07-31 15:14:52+00:00,6369,56,Twitter for Android,"As a political and business leader, I have enjoyed invaluable support and commitment from women. My commitment to ensuring a progressive gender balance in government remains solid and a top priority on my policy platform.",https://twitter.com/PeterObi/status/1553761117226340352,PeterObi,Nigeria
65,1553761114319732738,2022-07-31 15:14:51+00:00,2725,17,Twitter for Android,"However, poor female enrollment in schools is a critical issue that demands urgent attention.",https://twitter.com/PeterObi/status/1553761114319732738,PeterObi,Nigeria
66,1553761111652065281,2022-07-31 15:14:51+00:00,2683,16,Twitter for Android,"In Nigeria, we advocate continually greater women participation in leadership, nation-building and society, which begins with unfettered social inclusion, gender mainstreaming and empowerment.",https://twitter.com/PeterObi/status/1553761111652065281,PeterObi,Nigeria
67,1553761108766478336,2022-07-31 15:14:50+00:00,21463,625,Twitter for Android,"The commemoration of International African Women's Day today, offers us an opportunity to collectively celebrate the great contributions of our women to family, society, development, peace and unity in Africa.",https://twitter.com/PeterObi/status/1553761108766478336,PeterObi,Nigeria
68,1553480057733189633,2022-07-30 20:38:02+00:00,12780,288,Twitter for Android,"I pray for unity of our people and safety of our citizens throughout the Nation. In this new season, may we renew within us the spirit of oneness and nationhood to enable us overcome our many challenges in the months ahead. As-salamu alaykum. -PO",https://twitter.com/PeterObi/status/1553480057733189633,PeterObi,Nigeria
69,1553480055438954496,2022-07-30 20:38:02+00:00,42449,1600,Twitter for Android,"As our Muslim brothers and sisters mark the Hijri, the Islamic New Year Day, on this 30th day of July,  I wish them peace, love, good health and prosperity. In the spirit of the new Islamic year, let us embrace ourselves in brotherhood and love.",https://twitter.com/PeterObi/status/1553480055438954496,PeterObi,Nigeria
70,1553371229834416128,2022-07-30 13:25:36+00:00,18605,554,Twitter for Android,"I used that auspicious occasion to thank God. In praying, I said: ""God we have no other nation but Nigeria. Please deliver us. Please save us. Nigeria must not go down. Let your light shine upon this nation.""  God is Good!  -PO https://t.co/0IogfcHeQq",https://twitter.com/PeterObi/status/1553371229834416128,PeterObi,Nigeria
71,1553371197898981378,2022-07-30 13:25:28+00:00,42937,1887,Twitter for Android,"I spent an uplifting and exhilarating 8 hours of fellowship amongst fellow Nigerians @DunamisGospel 2022 Mid Year Praise and Worship, with @DrPaulEnenche , his family and other dignitaries. https://t.co/Qp77zSR2xI",https://twitter.com/PeterObi/status/1553371197898981378,PeterObi,Nigeria
72,1553035988645122053,2022-07-29 15:13:28+00:00,9701,338,Twitter for Android,"The Fiscal Managers should come up with a policy line or modality for arresting the value drift and restoring confidence in the National currency. Also, denominating domestic transactions and contracts in foreign currency should be stopped forthwith. - PO.",https://twitter.com/PeterObi/status/1553035988645122053,PeterObi,Nigeria
73,1553035986401198083,2022-07-29 15:13:27+00:00,27364,1380,Twitter for Android,"Distortions in the economy and fiscal policies have triggered instability of the Naira, The plummeting exchange rate is worrisome.",https://twitter.com/PeterObi/status/1553035986401198083,PeterObi,Nigeria
74,1552672801613545473,2022-07-28 15:10:17+00:00,4760,78,Twitter for Android,"As a matter of adaptive leadership, such trainings being sponsored with public funds should stop forthwith, until all our schools start functioning optimally. Meanwhile, such trainings if need be, must be mandated to happen only within Nigeria. - PO.",https://twitter.com/PeterObi/status/1552672801613545473,PeterObi,Nigeria
75,1552672799126425600,2022-07-28 15:10:17+00:00,4794,59,Twitter for Android,"Through such policy neglect, we are unwittingly breeding some societal misfits who will someday embark on vendettas &amp; take revenge on our society.",https://twitter.com/PeterObi/status/1552672799126425600,PeterObi,Nigeria
76,1552672797050249216,2022-07-28 15:10:16+00:00,3367,20,Twitter for Android,"Such misplaced priorities and government misuse of public funds is no longer acceptable, while the future of our youths are being neglected.",https://twitter.com/PeterObi/status/1552672797050249216,PeterObi,Nigeria
77,1552672793820626951,2022-07-28 15:10:15+00:00,3950,56,Twitter for Android,"Our students and future leaders, are idling away at homes or in some undesirable places, while our government is spending millions in foreign currency, supposedly training public office holders in Ivy League universities across the world.",https://twitter.com/PeterObi/status/1552672793820626951,PeterObi,Nigeria
78,1552672791320793088,2022-07-28 15:10:15+00:00,29526,1256,Twitter for Android,"Our public universities have been shut since 14 February, some five months and counting. https://t.co/riz57R9GP1",https://twitter.com/PeterObi/status/1552672791320793088,PeterObi,Nigeria
79,1552658051139743745,2022-07-28 14:11:41+00:00,31812,1421,Twitter for Android,"A while ago, I spoke at the CAN leadership transition event. I asked Nigerians to continue praying for God to give Nigeria a seamless leadership transition. - PO https://t.co/bYQTGvkHLG",https://twitter.com/PeterObi/status/1552658051139743745,PeterObi,Nigeria
80,1552598250326220801,2022-07-28 10:14:03+00:00,9176,151,Twitter for Android,Nigerians should take a cue from global governance best practices; grasp  what people-oriented leadership is all about and rise up for effective change. - PO,https://twitter.com/PeterObi/status/1552598250326220801,PeterObi,Nigeria
81,1552598248220672000,2022-07-28 10:14:02+00:00,7638,101,Twitter for Android,"Nigeria, the African giant with over 200 million people, generates a paltry 4000 megawatts, which is less than 10% of South Africa's without declaring a power crisis or emergency.",https://twitter.com/PeterObi/status/1552598248220672000,PeterObi,Nigeria
82,1552598245758713856,2022-07-28 10:14:02+00:00,3993,38,Twitter for Android,Her authorities are currently complaining of an energy crisis; thus compelling President Ramaphosa to declare an emergency situation and an intervention policy permitting private persons or corporations to generate up to 100 megawatts without licenses.,https://twitter.com/PeterObi/status/1552598245758713856,PeterObi,Nigeria
83,1552598243460227074,2022-07-28 10:14:01+00:00,25542,1364,Twitter for Android,"Nigeria's epileptic electricity supply remains a matter of deep concern. Although South Africa, the second biggest economy on the continent has a population of over 60 million, and generates over 50,000 megawatts.",https://twitter.com/PeterObi/status/1552598243460227074,PeterObi,Nigeria
84,1552562453124349953,2022-07-28 07:51:48+00:00,26924,1391,Twitter for Android,I deeply console the families and loved ones of our soldiers killed by terrorists. It's becoming regular duties to send such condolences of avoidable deaths. So sad! Our government should please do whatever necessary to stop these daily flow of tears...PO.,https://twitter.com/PeterObi/status/1552562453124349953,PeterObi,Nigeria
85,1552402032438435841,2022-07-27 21:14:21+00:00,4104,79,Twitter for Android,"On behalf of my family, I commiserate with his family &amp; all who mourn him. May God grant him eternal rest and grant those he left behind the fortitude to bear this irreplaceable loss. -PO",https://twitter.com/PeterObi/status/1552402032438435841,PeterObi,Nigeria
86,1552402029422731265,2022-07-27 21:14:20+00:00,3894,37,Twitter for Android,"A consummate career diplomat, Ambassador Clark served Nigeria selflessly and diligently.  His services to the nation at different levels, contributed to the shaping and seamless conduct of our foreign policy &amp; diplomatic relations.",https://twitter.com/PeterObi/status/1552402029422731265,PeterObi,Nigeria
87,1552402027384274945,2022-07-27 21:14:20+00:00,13899,492,Twitter for Android,"The death of Ambassador Blessing Akporade Clark is a huge loss to the entire Bekederemo-Fuludu-Clark Family, the government and people of Delta State and Nigerians in general.",https://twitter.com/PeterObi/status/1552402027384274945,PeterObi,Nigeria
88,1551906085065424897,2022-07-26 12:23:38+00:00,8473,183,Twitter for Android,"His choice of following through the medical rehabilitation process in Nigeria is commendable. As Nigerian leaders, we must restore confidence in our heathcare delivery institutions by patronising and investing robustly in them. -PO",https://twitter.com/PeterObi/status/1551906085065424897,PeterObi,Nigeria
89,1551906079134687244,2022-07-26 12:23:36+00:00,25447,942,Twitter for Android,"My prayers &amp; thoughts are with my dear elder brother,  @ProfOsinbajo, as he is discharged from the hospital after his successful surgical operation. I sincerely wish him quick and full recovery.",https://twitter.com/PeterObi/status/1551906079134687244,PeterObi,Nigeria
90,1551708274344574976,2022-07-25 23:17:36+00:00,7643,154,Twitter for iPhone,"I urge the government to do all within its power to arrest the high level of insecurity in the nation, to enable our students safely return to schools, and for our nation to return to the part of progress. -PO",https://twitter.com/PeterObi/status/1551708274344574976,PeterObi,Nigeria
91,1551708269797933058,2022-07-25 23:17:35+00:00,6772,62,Twitter for iPhone,"The government, in keeping to its duties of protecting the lives of citizens, must be proactive in its actions.",https://twitter.com/PeterObi/status/1551708269797933058,PeterObi,Nigeria
92,1551708262231425025,2022-07-25 23:17:33+00:00,3691,16,Twitter for iPhone,"through support for small businesses and the creation of jobs, adequately employing more training and equipping our security personnel.",https://twitter.com/PeterObi/status/1551708262231425025,PeterObi,Nigeria
93,1551708257835786252,2022-07-25 23:17:32+00:00,3700,37,Twitter for iPhone,"While I understand this decision by the government as a measure of keeping our students safe, I reiterate that insecurity can be fought permanently by lifting people out of poverty,",https://twitter.com/PeterObi/status/1551708257835786252,PeterObi,Nigeria
94,1551708253398114305,2022-07-25 23:17:31+00:00,5807,83,Twitter for iPhone,"The affected students of these colleges, when added to the millions of students already languishing at home due to ASUU Strike and the 18.5 million out-of-school children roaming the streets, all add to the painful burden that slows the nation down on its journey to development.",https://twitter.com/PeterObi/status/1551708253398114305,PeterObi,Nigeria
95,1551708250092994560,2022-07-25 23:17:30+00:00,4391,50,Twitter for iPhone,"As a firm believer in the transformative role of education, I am saddened by how education in Nigeria has continued to be stifled by insecurity, avoidable industrial action of unions and poor funding, all arising from poor governance.",https://twitter.com/PeterObi/status/1551708250092994560,PeterObi,Nigeria
96,1551708247047938049,2022-07-25 23:17:30+00:00,28246,1289,Twitter for iPhone,"The proposed closure of some schools in the Federal Capital Territory, FCT, is not only worrisome but depressing.",https://twitter.com/PeterObi/status/1551708247047938049,PeterObi,Nigeria
